0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.08039914,-0.007566954,-0.07744215,-0.0041458723,-0.07930184,-0.0048744115,-0.07994831,-0.04963105,0.03406058,0.119747125,0.04712163,-0.053389695,0.031620324,-0.050639614,-0.022237267,-0.015972856,-0.11471381,-0.08108023,0.09352158,-0.06660415,0.030271359,-0.06074338,-0.03980826,-0.023229988,0.014395476,-0.0028299834,0.017722288,-0.08229411,-0.10050203,-0.062038966,-0.06942747,0.15226245
-0.0062361564,0.010204041,-0.10934823,0.02811245,0.040768165,0.021580001,0.019881543,-0.0143762985,-0.068547875,0.11622233,0.06435762,-0.0696636,0.052777007,0.034725398,-0.06410245,-0.03849587,-0.106754914,-0.06726086,0.010627968,0.045360006,0.010873528,-0.02627479,-0.0537943,0.024431914,0.036847867,-0.09041881,0.04097586,-0.0053092996,-0.05549412,0.018505722,0.008535617,0.10570711
0.045922805,0.080049284,0.10303195,-0.043090604,0.03235872,-0.08887214,-0.019222843,-0.00011913181,-0.045260526,-0.011188016,-0.059412193,-0.07467077,-0.060787495,-0.002247367,0.00062791916,-0.18681374,-0.19941132,-0.1581985,-0.0567075,0.008718332,-0.070370264,-0.028725669,0.035626736,-0.21230373,-0.036322802,-0.04114228,0.048448987,0.057684693,0.01323808,-0.030826584,-0.00921535,0.067215815
-0.004329492,0.03970499,-0.0711834,-0.049871385,-0.05137877,-0.020429907,-0.014152883,-0.06670222,-0.03790875,0.09770978,-0.06082489,-0.076372646,-0.117634974,0.049739946,-0.07390542,-0.24529532,-0.07526922,-0.1396144,-0.002145071,-0.07321244,-0.08382128,-0.0704436,-0.07877982,-0.10191444,-0.02174488,-0.042596906,-0.03010048,0.025237609,0.019201083,0.06617173,-0.009750078,0.06739609
0.038689237,-0.053996593,-0.018894553,0.03007579,-0.06921624,-0.0006571607,0.0017411425,-0.10910914,0.0027091457,0.094202675,-0.09437236,0.013781777,-0.13796166,-0.0034812866,-0.03341664,-0.21045883,-0.1757604,-0.05400624,-0.09529054,-0.08951336,-0.015447734,-0.06699321,-0.0023424963,0.06913215,-0.056296125,-0.055951916,0.04458162,-0.0015788858,-0.0007984598,-0.05551079,-0.062998794,-0.011069566
0.04680993,0.07883154,-0.03042934,-0.013034226,-0.015082023,0.04186176,-0.02383342,0.051326126,-0.06922076,-0.07076386,-0.12300394,0.060750734,0.02891446,0.019259432,-0.042839933,-0.013069198,-0.18703863,-0.038282398,-0.054613154,0.011806428,0.05197986,-0.029204471,-0.06549537,-0.18830307,-0.0036551582,-0.060116466,-0.06781729,-0.023088943,-0.020467307,0.062798746,-0.0124996165,-0.02172099
-0.055730917,-0.08188631,-0.08591693,-0.08028633,-0.068874545,0.013829756,0.04147676,-0.09743866,-0.09685195,0.06225019,-0.038937647,-0.036881175,-0.09118014,0.045600347,0.040444415,-0.03300652,-0.14214635,-0.05101418,0.023676177,-0.009257094,-0.0012496775,-0.01514273,0.04531155,-0.15157746,-0.044385124,-0.092717275,-0.08381656,-0.049211677,0.0028331953,-0.0997554,-0.064209595,-0.04185149
0.00826762,-0.02150452,0.009167752,-0.08223208,0.025884729,0.05934669,-0.009895075,-0.034883443,0.028243879,-0.042628117,-0.09815906,-0.08568915,-0.045488533,0.051055048,-0.06251831,-0.021277968,-0.17403843,0.008602684,-0.06293635,-0.046446722,-0.077316076,-0.026205046,-0.010570331,0.046913575,0.009646598,-0.11662166,0.03021931,-0.011794492,0.038294245,-0.10065345,-0.03974957,-0.045604885
-0.022619985,-0.06736902,-0.06956759,-0.10292461,-0.00039214428,-0.058740776,-0.0067313295,-0.0005895232,-0.03997706,-0.09976519,0.022729978,0.058663204,-0.022271061,-0.07833077,0.031233503,0.0375791,-0.038557183,-0.057860546,0.029071735,-0.0785727,0.051364932,0.042941574,-0.006635932,-0.022175541,0.009542933,-0.015606122,-0.0622207,-0.029904412,-0.088287264,0.027833018,-0.101675645,-0.025416521
-0.062398627,-0.08435393,-0.10410795,-0.024413582,-0.068817616,-0.044197556,0.029924946,-0.06840591,0.0011230232,-0.06213967,-0.12108269,-0.016295547,-0.06964463,0.04022258,-0.063407734,0.13478442,-0.12180637,-0.03273884,0.016404582,0.02980376,-0.07792486,-0.017812768,-0.05192552,-0.08099869,0.028827159,-0.057845473,0.00833221,0.0520663,0.0127498,-0.018255461,-0.089683875,-0.0015565185
-0.0827157,0.0036007883,0.023870382,0.018763587,0.03011617,0.032590497,-0.0078079416,-0.003204298,-0.09127721,-0.10718984,-0.094434194,-0.057045113,-0.0047196695,-0.0524638,-0.09114017,0.10170293,-0.024262594,0.009875362,-0.010945592,-0.028012542,-0.030464781,-0.04793353,-0.06673073,0.11633203,-0.09396785,-0.114048816,0.026022553,0.07280451,0.03278622,0.00027500384,0.006687769,0.041065052
